id,nome,bandeira,endereco,bairro,cidade,estado,cep,latitude,longitude,preco_gasolina,preco_alcool,preco_diesel,preco_gnv,data_coleta,fonte
PC_PR_Cidade_PC_16_-_PR_1,Auto Posto Petrobras Cidade PC 16 2,Petrobras,"Rua Comercial, 8057",Bairro PC 8,Cidade PC 16,PR,37064-839,-25.698914070885227,-48.965913347327245,"6,59","3,72","4,81",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_16_-_PR_2,Auto Posto Bandeira Branca Cidade PC 16 3,Bandeira Branca,"Rua Principal, 4180",Bairro PC 4,Cidade PC 16,PR,47436-963,-25.77916129156264,-49.58571260545219,"6,31","4,98","4,94","3,05",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_16_-_PR_3,Auto Posto Shell Cidade PC 16 4,Shell,"Rua Comercial, 4132",Bairro PC 8,Cidade PC 16,PR,45620-194,-25.058466006496356,-49.37736824432261,"5,21","4,27","5,97",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_16_-_PR_4,Auto Posto Ale Cidade PC 16 5,Ale,"Rua Secundária, 2708",Bairro PC 7,Cidade PC 16,PR,44081-606,-25.647695422563782,-49.256937552319044,"5,92","3,74","4,85","3,29",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_16_-_PR_5,Auto Posto Ale Cidade PC 16 6,Ale,"Rua Principal, 9163",Bairro PC 1,Cidade PC 16,PR,76468-243,-25.359630736372765,-48.96982727626919,"5,15","4,69","4,72","4,01",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_16_-_PR_6,Auto Posto Petrobras Cidade PC 16 7,Petrobras,"Rua Secundária, 6325",Bairro PC 10,Cidade PC 16,PR,23007-283,-25.77323030566081,-48.99377345311052,"5,22","5,03","5,16",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_16_-_PR_7,Auto Posto Ale Cidade PC 16 8,Ale,"Rua Principal, 7048",Bairro PC 8,Cidade PC 16,PR,67421-976,-25.095906384696484,-48.890538114293584,"5,50","3,91","4,67","3,71",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_16_-_PR_8,Auto Posto Bandeira Branca Cidade PC 16 9,Bandeira Branca,"Rua Comercial, 2162",Bairro PC 6,Cidade PC 16,PR,79928-771,-25.703385597639663,-49.23250626423169,"5,19","3,94","5,29","3,86",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_0,Auto Posto Ale Cidade PC 17 1,Ale,"Rua Comercial, 2132",Bairro PC 8,Cidade PC 17,PR,62367-249,-25.62958496539656,-49.509667683190585,"6,34","4,77","5,00","4,35",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_1,Auto Posto Raízen Cidade PC 17 2,Raízen,"Rua Secundária, 6769",Bairro PC 3,Cidade PC 17,PR,86070-772,-25.062755732981014,-49.19887884547335,"5,38","4,57","5,28","3,92",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_2,Auto Posto Ale Cidade PC 17 3,Ale,"Rua Secundária, 3353",Bairro PC 4,Cidade PC 17,PR,51087-345,-25.355242548316113,-49.1801432357695,"5,92","4,18","4,91",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_3,Auto Posto Petrobras Cidade PC 17 4,Petrobras,"Rua Secundária, 6896",Bairro PC 2,Cidade PC 17,PR,99041-445,-25.63006926028746,-49.12934936970604,"5,79","5,03","4,72","4,32",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_4,Auto Posto Ale Cidade PC 17 5,Ale,"Rua Comercial, 9019",Bairro PC 9,Cidade PC 17,PR,16903-164,-25.57322007376409,-49.487522928915645,"6,17","4,28","5,57",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_5,Auto Posto Petrobras Cidade PC 17 6,Petrobras,"Rua Secundária, 7029",Bairro PC 2,Cidade PC 17,PR,90070-218,-25.58251884225751,-48.95292341330958,"5,37","4,87","5,43","3,82",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_6,Auto Posto Petrobras Cidade PC 17 7,Petrobras,"Rua Comercial, 3480",Bairro PC 5,Cidade PC 17,PR,57819-981,-25.448469480241812,-48.89255817248828,"6,54","4,08","4,89","4,02",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_7,Auto Posto Raízen Cidade PC 17 8,Raízen,"Rua Secundária, 4655",Bairro PC 3,Cidade PC 17,PR,41278-424,-25.324268078054704,-49.530161143429325,"5,93","5,05","4,97",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_8,Auto Posto Raízen Cidade PC 17 9,Raízen,"Rua Comercial, 7507",Bairro PC 2,Cidade PC 17,PR,61515-386,-25.75439520919554,-49.19577493767741,"5,29","4,66","4,70","3,78",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_9,Auto Posto Bandeira Branca Cidade PC 17 10,Bandeira Branca,"Rua Comercial, 1212",Bairro PC 6,Cidade PC 17,PR,73366-262,-25.799464667472627,-49.57820069023982,"5,82","3,95","4,64",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_17_-_PR_10,Auto Posto Petrobras Cidade PC 17 11,Petrobras,"Rua Comercial, 2466",Bairro PC 3,Cidade PC 17,PR,54560-169,-25.611044050515158,-49.086310601580955,"6,40","3,87","4,77",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_0,Auto Posto Bandeira Branca Cidade PC 18 1,Bandeira Branca,"Rua Principal, 4250",Bairro PC 3,Cidade PC 18,PR,37510-558,-25.426638556374286,-49.48661373551995,"6,41","3,75","4,66","4,00",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_1,Auto Posto Ale Cidade PC 18 2,Ale,"Rua Secundária, 9688",Bairro PC 6,Cidade PC 18,PR,15855-226,-25.148254980434757,-49.42383294014715,"5,25","3,69","5,50",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_2,Auto Posto Shell Cidade PC 18 3,Shell,"Rua Comercial, 3311",Bairro PC 1,Cidade PC 18,PR,33625-449,-25.249905263933528,-49.380725042663606,"6,22","4,44","5,45",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_3,Auto Posto Ale Cidade PC 18 4,Ale,"Rua Secundária, 1525",Bairro PC 3,Cidade PC 18,PR,57874-512,-25.157424113195805,-48.97401184126773,"6,09","4,34","5,97","3,97",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_4,Auto Posto Ale Cidade PC 18 5,Ale,"Rua Principal, 6958",Bairro PC 6,Cidade PC 18,PR,43885-301,-25.707664652142267,-49.33536165769871,"6,13","4,92","5,68",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_5,Auto Posto Shell Cidade PC 18 6,Shell,"Rua Principal, 4266",Bairro PC 1,Cidade PC 18,PR,69245-584,-25.04787508098749,-48.981780691097974,"5,12","4,89","5,37","3,99",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_6,Auto Posto Shell Cidade PC 18 7,Shell,"Rua Comercial, 1873",Bairro PC 3,Cidade PC 18,PR,19862-605,-25.783977090858176,-49.10810525256727,"5,56","4,62","6,03",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_7,Auto Posto Raízen Cidade PC 18 8,Raízen,"Rua Secundária, 7227",Bairro PC 8,Cidade PC 18,PR,94960-148,-25.718179505415872,-49.515560512500855,"5,92","3,81","5,92",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_8,Auto Posto Shell Cidade PC 18 9,Shell,"Rua Principal, 1424",Bairro PC 8,Cidade PC 18,PR,35785-674,-25.727297564772158,-49.42361642681882,"5,40","4,27","5,87","3,43",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_9,Auto Posto Ipiranga Cidade PC 18 10,Ipiranga,"Rua Comercial, 5434",Bairro PC 1,Cidade PC 18,PR,51252-190,-25.157314928636236,-49.17656319205316,"6,59","4,47","4,93",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_10,Auto Posto Petrobras Cidade PC 18 11,Petrobras,"Rua Principal, 4683",Bairro PC 4,Cidade PC 18,PR,42221-143,-25.62576904829754,-49.50134367606411,"6,43","3,67","5,06","4,35",2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_11,Auto Posto Ipiranga Cidade PC 18 12,Ipiranga,"Rua Comercial, 7518",Bairro PC 2,Cidade PC 18,PR,28527-358,-25.567367266569104,-48.870961431271326,"5,91","4,79","5,94",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_12,Auto Posto Bandeira Branca Cidade PC 18 13,Bandeira Branca,"Rua Comercial, 4588",Bairro PC 2,Cidade PC 18,PR,40293-592,-25.109322551498803,-49.17545787490134,"5,47","4,52","4,60",N/A,2025-05-18,PrecosCombustiveis
PC_PR_Cidade_PC_18_-_PR_13,Auto Posto Raízen Cidade PC 18 14,Raízen,"Rua Comercial, 5410",Bairro PC 1,Cidade PC 18,PR,99193-465,-25.739294361179162,-49.086453398594074,"5,73","4,49","5,05",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_1_-_PI_0,Auto Posto Ale Cidade PC 1 1,Ale,"Rua Principal, 5785",Bairro PC 4,Cidade PC 1,PI,35283-773,-5.157281122618639,-43.08807453432557,"6,26","5,00","5,66","4,28",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_1_-_PI_1,Auto Posto Raízen Cidade PC 1 2,Raízen,"Rua Secundária, 200",Bairro PC 5,Cidade PC 1,PI,90181-539,-4.997414214054171,-42.5187876042907,"5,89","3,77","4,75","3,83",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_1_-_PI_2,Auto Posto Ipiranga Cidade PC 1 3,Ipiranga,"Rua Comercial, 9676",Bairro PC 9,Cidade PC 1,PI,68621-252,-5.060422291317073,-43.03869679412195,"6,35","3,81","5,09","4,06",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_1_-_PI_3,Auto Posto Bandeira Branca Cidade PC 1 4,Bandeira Branca,"Rua Comercial, 6263",Bairro PC 8,Cidade PC 1,PI,83400-578,-5.488228748402129,-42.81286859159952,"5,77","4,73","4,97","4,33",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_1_-_PI_4,Auto Posto Raízen Cidade PC 1 5,Raízen,"Rua Secundária, 9737",Bairro PC 6,Cidade PC 1,PI,11533-395,-4.877967926744519,-42.507662821729404,"6,33","3,79","4,81","3,33",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_1_-_PI_5,Auto Posto Petrobras Cidade PC 1 6,Petrobras,"Rua Comercial, 3683",Bairro PC 2,Cidade PC 1,PI,91107-239,-4.736118803336938,-43.113288974492185,"5,31","4,41","4,61","3,12",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_2_-_PI_0,Auto Posto Raízen Cidade PC 2 1,Raízen,"Rua Principal, 4432",Bairro PC 1,Cidade PC 2,PI,58919-689,-4.976309254451969,-42.94081095577505,"5,18","3,81","5,66",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_2_-_PI_1,Auto Posto Raízen Cidade PC 2 2,Raízen,"Rua Principal, 1040",Bairro PC 9,Cidade PC 2,PI,83789-824,-5.234058650895518,-42.71044276481546,"6,51","4,37","5,99","4,50",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_2_-_PI_2,Auto Posto Ipiranga Cidade PC 2 3,Ipiranga,"Rua Principal, 8070",Bairro PC 5,Cidade PC 2,PI,12697-478,-4.866355274874812,-42.77317062241885,"6,27","4,27","5,92",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_3_-_PI_0,Auto Posto Ale Cidade PC 3 1,Ale,"Rua Principal, 5089",Bairro PC 8,Cidade PC 3,PI,25111-430,-5.338045691293028,-42.806945375491466,"6,30","5,06","5,98",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_3_-_PI_1,Auto Posto Ale Cidade PC 3 2,Ale,"Rua Principal, 5084",Bairro PC 10,Cidade PC 3,PI,37870-935,-5.184007862556485,-43.17510650077474,"5,29","4,00","5,21",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_3_-_PI_2,Auto Posto Ale Cidade PC 3 3,Ale,"Rua Secundária, 5022",Bairro PC 1,Cidade PC 3,PI,11904-804,-4.864281665646179,-42.91911203743735,"5,91","4,08","6,08",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_3_-_PI_3,Auto Posto Raízen Cidade PC 3 4,Raízen,"Rua Comercial, 6727",Bairro PC 3,Cidade PC 3,PI,25435-811,-5.349690727301003,-42.82633410753505,"5,21","4,99","5,11","3,32",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_0,Auto Posto Raízen Cidade PC 4 1,Raízen,"Rua Principal, 2726",Bairro PC 4,Cidade PC 4,PI,13094-532,-4.959298408852595,-42.46655730287128,"5,34","4,89","5,61",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_1,Auto Posto Ale Cidade PC 4 2,Ale,"Rua Comercial, 6516",Bairro PC 8,Cidade PC 4,PI,65045-770,-5.134684571857645,-43.107635239028234,"5,75","4,78","5,07",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_2,Auto Posto Bandeira Branca Cidade PC 4 3,Bandeira Branca,"Rua Comercial, 9220",Bairro PC 6,Cidade PC 4,PI,57703-346,-4.721877755330411,-42.40563591690849,"5,41","4,38","5,43",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_3,Auto Posto Ipiranga Cidade PC 4 4,Ipiranga,"Rua Secundária, 2087",Bairro PC 9,Cidade PC 4,PI,37717-290,-5.2631394954624025,-43.10383714997696,"5,63","4,63","5,74","3,09",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_4,Auto Posto Ale Cidade PC 4 5,Ale,"Rua Secundária, 8594",Bairro PC 4,Cidade PC 4,PI,34037-975,-5.313428246632937,-42.480791352083656,"6,45","4,79","6,02","4,09",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_5,Auto Posto Bandeira Branca Cidade PC 4 6,Bandeira Branca,"Rua Principal, 2256",Bairro PC 10,Cidade PC 4,PI,50129-418,-4.733672830435546,-42.8845725190131,"5,46","4,86","5,15",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_6,Auto Posto Bandeira Branca Cidade PC 4 7,Bandeira Branca,"Rua Comercial, 2998",Bairro PC 2,Cidade PC 4,PI,23801-656,-4.7218734699369636,-42.65624933762257,"5,57","4,28","6,00","4,07",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_7,Auto Posto Shell Cidade PC 4 8,Shell,"Rua Comercial, 9612",Bairro PC 7,Cidade PC 4,PI,10027-442,-5.289573779122099,-42.57941753374586,"5,50","3,75","5,78",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_8,Auto Posto Shell Cidade PC 4 9,Shell,"Rua Principal, 2768",Bairro PC 3,Cidade PC 4,PI,32537-649,-5.3705542204854595,-42.911049431118826,"6,23","3,87","5,28","4,46",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_9,Auto Posto Petrobras Cidade PC 4 10,Petrobras,"Rua Secundária, 8860",Bairro PC 3,Cidade PC 4,PI,98293-332,-4.9857876462757025,-42.787470529187935,"5,17","4,83","4,62","4,07",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_10,Auto Posto Shell Cidade PC 4 11,Shell,"Rua Principal, 3314",Bairro PC 3,Cidade PC 4,PI,27921-140,-4.715334551912171,-43.00455187211023,"5,99","4,22","5,21","3,67",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_4_-_PI_11,Auto Posto Shell Cidade PC 4 12,Shell,"Rua Principal, 2442",Bairro PC 9,Cidade PC 4,PI,77145-295,-5.030194069073095,-42.69114729267485,"5,33","5,03","5,22","3,59",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_0,Auto Posto Bandeira Branca Cidade PC 5 1,Bandeira Branca,"Rua Principal, 7963",Bairro PC 10,Cidade PC 5,PI,65971-248,-5.191581299634392,-42.5639276054925,"6,10","5,00","5,37",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_1,Auto Posto Ipiranga Cidade PC 5 2,Ipiranga,"Rua Comercial, 1548",Bairro PC 5,Cidade PC 5,PI,40407-506,-4.803894312314144,-42.80029215304531,"5,89","3,65","5,04",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_2,Auto Posto Ipiranga Cidade PC 5 3,Ipiranga,"Rua Secundária, 8519",Bairro PC 4,Cidade PC 5,PI,58343-869,-4.830695583091066,-42.75083741405574,"6,18","4,62","5,32","3,85",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_3,Auto Posto Bandeira Branca Cidade PC 5 4,Bandeira Branca,"Rua Comercial, 9445",Bairro PC 2,Cidade PC 5,PI,42793-885,-5.438741745557525,-43.14527631758837,"5,35","3,62","4,80","4,25",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_4,Auto Posto Shell Cidade PC 5 5,Shell,"Rua Secundária, 8173",Bairro PC 4,Cidade PC 5,PI,49762-832,-4.789821178449797,-43.11945290400753,"5,82","4,13","6,02",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_5,Auto Posto Raízen Cidade PC 5 6,Raízen,"Rua Comercial, 1923",Bairro PC 3,Cidade PC 5,PI,69470-594,-5.125729742601598,-42.83472717446641,"5,81","4,29","5,06","4,20",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_6,Auto Posto Ipiranga Cidade PC 5 7,Ipiranga,"Rua Secundária, 8493",Bairro PC 9,Cidade PC 5,PI,88135-819,-5.4338736809721055,-42.62603998204683,"5,77","4,00","5,98",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_7,Auto Posto Petrobras Cidade PC 5 8,Petrobras,"Rua Principal, 3321",Bairro PC 10,Cidade PC 5,PI,91004-110,-5.331844280529974,-42.67974778806617,"6,34","4,09","5,78",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_8,Auto Posto Petrobras Cidade PC 5 9,Petrobras,"Rua Principal, 6510",Bairro PC 6,Cidade PC 5,PI,92950-185,-5.329927340246034,-42.720894535254736,"5,11","3,93","5,42","4,08",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_9,Auto Posto Shell Cidade PC 5 10,Shell,"Rua Secundária, 5610",Bairro PC 3,Cidade PC 5,PI,71726-272,-4.909266138054743,-43.00368544867434,"5,60","4,69","5,89","4,47",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_10,Auto Posto Ipiranga Cidade PC 5 11,Ipiranga,"Rua Comercial, 5792",Bairro PC 4,Cidade PC 5,PI,55957-370,-4.8561607691498905,-42.40417961168216,"6,47","3,78","6,10",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_11,Auto Posto Raízen Cidade PC 5 12,Raízen,"Rua Comercial, 321",Bairro PC 10,Cidade PC 5,PI,41892-254,-5.391674780723001,-42.53158581241854,"6,11","4,83","4,87","3,85",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_12,Auto Posto Ipiranga Cidade PC 5 13,Ipiranga,"Rua Comercial, 1534",Bairro PC 1,Cidade PC 5,PI,56382-702,-4.916090768165396,-42.43929158169473,"6,01","4,27","5,64",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_5_-_PI_13,Auto Posto Petrobras Cidade PC 5 14,Petrobras,"Rua Comercial, 9654",Bairro PC 7,Cidade PC 5,PI,53069-469,-5.473630532441648,-42.906650484262606,"5,17","3,81","5,11",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_6_-_PI_0,Auto Posto Ale Cidade PC 6 1,Ale,"Rua Principal, 9450",Bairro PC 5,Cidade PC 6,PI,38715-487,-5.140216511293106,-42.43754856592186,"5,36","5,00","5,85","3,96",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_6_-_PI_1,Auto Posto Ipiranga Cidade PC 6 2,Ipiranga,"Rua Comercial, 3567",Bairro PC 5,Cidade PC 6,PI,42284-910,-4.875734810001744,-42.80990038618558,"6,41","4,90","5,04","4,33",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_6_-_PI_2,Auto Posto Ipiranga Cidade PC 6 3,Ipiranga,"Rua Comercial, 7416",Bairro PC 10,Cidade PC 6,PI,96911-376,-5.3601271293843835,-42.614484497889336,"5,78","5,10","4,87",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_6_-_PI_3,Auto Posto Raízen Cidade PC 6 4,Raízen,"Rua Comercial, 3311",Bairro PC 6,Cidade PC 6,PI,20237-658,-4.831932341164032,-42.60523279131368,"5,66","3,97","5,64",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_6_-_PI_4,Auto Posto Petrobras Cidade PC 6 5,Petrobras,"Rua Comercial, 5510",Bairro PC 2,Cidade PC 6,PI,19245-894,-4.73424760191797,-42.60951626316987,"5,88","4,69","5,78","3,25",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_6_-_PI_5,Auto Posto Ipiranga Cidade PC 6 6,Ipiranga,"Rua Principal, 1312",Bairro PC 2,Cidade PC 6,PI,21207-517,-5.20389681303954,-42.83321270931562,"5,50","5,05","4,79","3,37",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_6_-_PI_6,Auto Posto Raízen Cidade PC 6 7,Raízen,"Rua Secundária, 7684",Bairro PC 9,Cidade PC 6,PI,30704-874,-5.471284261303644,-42.61686320024611,"5,80","4,95","5,09",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_6_-_PI_7,Auto Posto Ipiranga Cidade PC 6 8,Ipiranga,"Rua Principal, 611",Bairro PC 5,Cidade PC 6,PI,50856-683,-5.481315129364998,-43.17477211282036,"5,73","3,73","5,56","3,55",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_7_-_PI_0,Auto Posto Ipiranga Cidade PC 7 1,Ipiranga,"Rua Secundária, 2585",Bairro PC 5,Cidade PC 7,PI,51360-761,-5.00767172039262,-43.18496386692812,"6,41","5,09","5,66","3,60",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_7_-_PI_1,Auto Posto Raízen Cidade PC 7 2,Raízen,"Rua Secundária, 3818",Bairro PC 10,Cidade PC 7,PI,99941-548,-5.449595146342865,-42.52316325885888,"5,75","4,65","5,60",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_7_-_PI_2,Auto Posto Petrobras Cidade PC 7 3,Petrobras,"Rua Comercial, 2833",Bairro PC 8,Cidade PC 7,PI,63948-468,-4.7391121746913365,-42.89745119446072,"5,87","3,92","5,55",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_7_-_PI_3,Auto Posto Ipiranga Cidade PC 7 4,Ipiranga,"Rua Comercial, 3945",Bairro PC 6,Cidade PC 7,PI,59928-825,-4.863772270975771,-42.40863061860365,"6,36","4,25","5,73",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_7_-_PI_4,Auto Posto Ale Cidade PC 7 5,Ale,"Rua Principal, 130",Bairro PC 1,Cidade PC 7,PI,74132-762,-5.129437296152258,-43.02623235057726,"6,42","3,64","5,22","3,51",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_7_-_PI_5,Auto Posto Raízen Cidade PC 7 6,Raízen,"Rua Comercial, 713",Bairro PC 1,Cidade PC 7,PI,72569-162,-5.211850286379153,-43.159230988725696,"5,71","3,73","4,97",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_7_-_PI_6,Auto Posto Petrobras Cidade PC 7 7,Petrobras,"Rua Secundária, 6585",Bairro PC 2,Cidade PC 7,PI,39010-538,-5.053435410596739,-42.98272131413853,"5,85","5,09","5,11","3,29",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_8_-_PI_0,Auto Posto Bandeira Branca Cidade PC 8 1,Bandeira Branca,"Rua Principal, 1550",Bairro PC 9,Cidade PC 8,PI,95822-576,-5.3384132684754615,-42.71498121830881,"6,47","4,31","5,13","3,89",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_8_-_PI_1,Auto Posto Petrobras Cidade PC 8 2,Petrobras,"Rua Secundária, 1035",Bairro PC 5,Cidade PC 8,PI,34712-728,-5.232702346456227,-42.70705236805015,"6,00","5,05","5,21",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_8_-_PI_2,Auto Posto Ale Cidade PC 8 3,Ale,"Rua Secundária, 5420",Bairro PC 2,Cidade PC 8,PI,40574-219,-5.109298441620539,-42.953101777264365,"5,32","3,71","5,17",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_8_-_PI_3,Auto Posto Shell Cidade PC 8 4,Shell,"Rua Principal, 6678",Bairro PC 4,Cidade PC 8,PI,92382-271,-5.4613481214719295,-42.46634413504915,"5,14","3,75","6,09","3,24",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_9_-_PI_0,Auto Posto Bandeira Branca Cidade PC 9 1,Bandeira Branca,"Rua Comercial, 7945",Bairro PC 8,Cidade PC 9,PI,54798-737,-5.3975926092820385,-42.41612292210662,"6,01","3,80","5,42","3,61",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_9_-_PI_1,Auto Posto Petrobras Cidade PC 9 2,Petrobras,"Rua Secundária, 4920",Bairro PC 7,Cidade PC 9,PI,58870-776,-5.431209037258339,-42.68444951659087,"5,72","4,46","4,91","3,45",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_9_-_PI_2,Auto Posto Petrobras Cidade PC 9 3,Petrobras,"Rua Principal, 1060",Bairro PC 7,Cidade PC 9,PI,49231-602,-4.745772866829868,-42.47309547332779,"6,16","4,11","5,28","4,05",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_9_-_PI_3,Auto Posto Petrobras Cidade PC 9 4,Petrobras,"Rua Secundária, 2696",Bairro PC 5,Cidade PC 9,PI,67339-362,-5.483397886092201,-43.000554806546695,"5,93","4,27","5,43",N/A,2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_10_-_PI_0,Auto Posto Ale Cidade PC 10 1,Ale,"Rua Comercial, 4068",Bairro PC 6,Cidade PC 10,PI,61006-554,-5.17091282187478,-43.11474355429844,"5,27","3,89","5,89","4,14",2025-05-18,PrecosCombustiveis
PC_PI_Cidade_PC_10_-_PI_1,Auto Posto Raízen Cidade PC 10 2,Raízen,"Rua Principal, 5450",Bairro PC 2,Cidade PC 10,PI,69076-412,-4.801566771238098,-42.84976511987117,"6,25","4,21","5,16","3,26",2025-05-18,PrecosCombustiveis
