id,nome,bandeira,endereco,bairro,cidade,estado,cep,latitude,longitude,preco_gasolina,preco_alcool,preco_diesel,preco_gnv,data_coleta,fonte,fontes
PC_DF_Cidade_PC_7_-_DF_1,Auto Posto Ipiranga Cidade PC 7 2,Ipiranga,"Rua Principal, 3146",Bairro PC 7,Cidade PC 7,DF,50905-749,-15.50913508153006,-48.052917166634714,"5,57","3,93","5,12","4,26",2025-05-18,PrecosCombustiveis,
ANP_DF_Cidade_12_-_DF_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 8888",Bairro 8,Cidade 12,DF,20807-718,-15.619539729079133,-48.418445171224704,"5,67","4,96","5,49",N/A,2025-05-18,ANP,['ANP']
ANP_DF_Cidade_13_-_DF_2,Posto Ipiranga 3,Ipiranga,"Av. Principal, 4780",Bairro 8,Cidade 13,DF,47172-291,-15.96264596909701,-48.09013357040861,"6,18","4,13","5,35",N/A,2025-05-18,ANP,['ANP']
PC_DF_Cidade_PC_13_-_DF_5,Auto Posto Petrobras Cidade PC 13 6,Petrobras,"Rua Principal, 2790",Bairro PC 4,Cidade PC 13,DF,71510-855,-15.92615087440708,-48.0144454656259,"5,26","4,89","4,80",N/A,2025-05-18,PrecosCombustiveis,
ANP_DF_Cidade_13_-_DF_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 302",Bairro 5,Cidade 13,DF,51307-842,-15.289577706013999,-48.39673202483851,"6,12","4,66","4,89",N/A,2025-05-18,ANP,
ANP_DF_Cidade_13_-_DF_8,Posto Ipiranga 9,Ipiranga,"Av. Principal, 1917",Bairro 10,Cidade 13,DF,18132-529,-16.04049520939508,-47.984168808550045,"5,00","4,87","5,95","4,14",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_DF_Cidade_16_-_DF_7,Posto Ale 8,Ale,"Av. Principal, 5365",Bairro 8,Cidade 16,DF,63175-387,-16.009048084240394,-47.902903714325745,"5,65","4,65","5,40",N/A,2025-05-18,ANP,
ANP_DF_Cidade_14_-_DF_0,Posto Ale 1,Ale,"Av. Principal, 9518",Bairro 8,Cidade 14,DF,30712-756,-15.364244562406975,-47.824364217062346,"5,05","3,69","5,13",N/A,2025-05-18,ANP,['ANP']
ANP_DF_Cidade_17_-_DF_6,Posto Petrobras 7,Petrobras,"Av. Principal, 8461",Bairro 4,Cidade 17,DF,20817-389,-15.346321102578653,-47.8852017281466,"5,35","4,80","5,86",N/A,2025-05-18,ANP,
ANP_DF_Cidade_14_-_DF_5,Posto Shell 6,Shell,"Av. Principal, 3747",Bairro 2,Cidade 14,DF,80504-179,-16.22650515936176,-47.924261667570086,"6,49","3,68","5,62",N/A,2025-05-18,ANP,
ANP_DF_Cidade_14_-_DF_11,Posto Raízen 12,Raízen,"Av. Principal, 8755",Bairro 7,Cidade 14,DF,45201-470,-16.046557529945588,-48.32048457007514,"5,28","4,48","5,58",N/A,2025-05-18,ANP,['ANP']
ANP_DF_Cidade_27_-_DF_9,Posto Petrobras 10,Petrobras,"Av. Principal, 8257",Bairro 5,Cidade 27,DF,59087-275,-16.061603672867953,-48.397056740491614,"5,72","4,17","5,15",N/A,2025-05-18,ANP,
ANP_DF_Cidade_14_-_DF_13,Posto Petrobras 14,Petrobras,"Av. Principal, 3238",Bairro 9,Cidade 14,DF,67634-835,-15.767665121594412,-47.516278839960414,"5,20","3,90","4,61",N/A,2025-05-18,ANP,
ANP_DF_Cidade_14_-_DF_14,Posto Shell 15,Shell,"Av. Principal, 1004",Bairro 7,Cidade 14,DF,16115-422,-16.153225753070824,-47.917945886042794,"5,22","4,94","5,79",N/A,2025-05-18,ANP,['ANP']
ANP_DF_Cidade_14_-_DF_17,Posto Bandeira Branca 18,Bandeira Branca,"Av. Principal, 5060",Bairro 3,Cidade 14,DF,95085-945,-15.947484335434924,-48.1022551590319,"5,88","3,84","4,61","3,03",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_DF_Cidade_28_-_DF_5,Posto Shell 6,Shell,"Av. Principal, 1152",Bairro 10,Cidade 28,DF,38649-414,-15.93295707536879,-48.17212759070689,"5,49","3,87","5,60",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_DF_Cidade_14_-_DF_18,Posto Shell 19,Shell,"Av. Principal, 5532",Bairro 4,Cidade 14,DF,86340-223,-15.574284749346345,-48.3355202224222,"5,94","4,85","5,21","3,67",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_DF_Cidade_15_-_DF_5,Posto Ale 6,Ale,"Av. Principal, 3981",Bairro 6,Cidade 15,DF,73056-134,-15.541562521930933,-47.71761902051232,"6,44","3,52","5,95","4,38",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_DF_Cidade_23_-_DF_8,Posto Petrobras 9,Petrobras,"Av. Principal, 8341",Bairro 9,Cidade 23,DF,38305-688,-15.522068040034835,-47.76784474961744,"6,34","3,53","4,70",N/A,2025-05-18,ANP,
ANP_DF_Cidade_15_-_DF_8,Posto Ale 9,Ale,"Av. Principal, 1041",Bairro 7,Cidade 15,DF,71294-595,-16.00198079107077,-47.75758088657236,"5,67","4,35","5,86","4,20",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_DF_Cidade_16_-_DF_1,Posto Raízen 2,Raízen,"Av. Principal, 9241",Bairro 9,Cidade 16,DF,92055-997,-15.750891016504985,-47.43969994402265,"6,13","4,48","5,11",N/A,2025-05-18,ANP,
ANP_DF_Cidade_16_-_DF_4,Posto Ipiranga 5,Ipiranga,"Av. Principal, 1630",Bairro 3,Cidade 16,DF,85598-541,-15.342785380152188,-47.65024458797929,"5,52","3,81","5,84",N/A,2025-05-18,ANP,['ANP']
ANP_DF_Cidade_17_-_DF_1,Posto Bandeira Branca 2,Bandeira Branca,"Av. Principal, 9267",Bairro 8,Cidade 17,DF,73568-381,-16.16185856294282,-47.5086117457334,"5,70","3,83","5,84",N/A,2025-05-18,ANP,['ANP']
ANP_DF_Cidade_17_-_DF_9,Posto Ipiranga 10,Ipiranga,"Av. Principal, 9663",Bairro 4,Cidade 17,DF,46098-599,-16.27403620936018,-47.475837559825344,"5,40","4,04","5,53",N/A,2025-05-18,ANP,
ANP_DF_Cidade_18_-_DF_0,Posto Petrobras 1,Petrobras,"Av. Principal, 8710",Bairro 9,Cidade 18,DF,67812-643,-15.281705389999686,-47.63378971127222,"5,01","4,62","5,72",N/A,2025-05-18,ANP,['ANP']
ANP_DF_Cidade_19_-_DF_2,Posto Ipiranga 3,Ipiranga,"Av. Principal, 9798",Bairro 10,Cidade 19,DF,54824-836,-16.17834194130102,-47.48647279396296,"5,70","3,52","5,19",N/A,2025-05-18,ANP,['ANP']
ANP_DF_Cidade_19_-_DF_6,Posto Ipiranga 7,Ipiranga,"Av. Principal, 4159",Bairro 5,Cidade 19,DF,21357-828,-15.966489671159941,-47.46215734012165,"5,35","3,75","4,50",N/A,2025-05-18,ANP,['ANP']
ANP_DF_Cidade_20_-_DF_9,Posto Bandeira Branca 10,Bandeira Branca,"Av. Principal, 4947",Bairro 8,Cidade 20,DF,73394-202,-15.488586223405402,-47.82955506322114,"5,03","3,75","4,50","3,92",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_DF_Cidade_PC_6_-_DF_8,Auto Posto Shell Cidade PC 6 9,Shell,"Rua Comercial, 7490",Bairro PC 4,Cidade PC 6,DF,88437-866,-15.427744359794787,-47.86870399385808,"6,06","4,35","5,45","3,21",2025-05-18,PrecosCombustiveis,
ANP_DF_Cidade_20_-_DF_17,Posto Petrobras 18,Petrobras,"Av. Principal, 5991",Bairro 8,Cidade 20,DF,17074-284,-16.182229236677674,-48.04590020619876,"5,32","3,67","5,54","3,78",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_DF_Cidade_22_-_DF_8,Posto Shell 9,Shell,"Av. Principal, 2982",Bairro 6,Cidade 22,DF,31275-834,-15.915344957283562,-47.937398644344604,"6,07","3,52","4,93","4,06",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_DF_Cidade_PC_8_-_DF_5,Auto Posto Shell Cidade PC 8 6,Shell,"Rua Comercial, 1806",Bairro PC 6,Cidade PC 8,DF,68073-660,-15.995922319000774,-47.9944379879847,"5,93","4,32","5,06","4,16",2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
ANP_DF_Cidade_22_-_DF_15,Posto Ale 16,Ale,"Av. Principal, 9462",Bairro 9,Cidade 22,DF,10945-680,-15.28275191571428,-48.22786080287849,"5,83","4,10","5,33",N/A,2025-05-18,ANP,
ANP_DF_Cidade_24_-_DF_2,Posto Petrobras 3,Petrobras,"Av. Principal, 8689",Bairro 9,Cidade 24,DF,25220-945,-15.451297120521469,-48.40234016345315,"5,10","4,00","4,93",N/A,2025-05-18,ANP,['ANP']
ANP_DF_Cidade_24_-_DF_5,Posto Ale 6,Ale,"Av. Principal, 7043",Bairro 3,Cidade 24,DF,59773-723,-16.210741996783916,-48.37106756107464,"5,67","3,80","4,75",N/A,2025-05-18,ANP,
ANP_DF_Cidade_24_-_DF_7,Posto Petrobras 8,Petrobras,"Av. Principal, 2856",Bairro 10,Cidade 24,DF,38569-748,-15.460578614440662,-48.09089706717408,"5,85","4,36","5,45",N/A,2025-05-18,ANP,['ANP']
PC_DF_Cidade_PC_5_-_DF_6,Auto Posto Bandeira Branca Cidade PC 5 7,Bandeira Branca,"Rua Principal, 1782",Bairro PC 9,Cidade PC 5,DF,40212-851,-15.491976508120068,-48.02774811829836,"6,58","4,16","5,46","3,08",2025-05-18,PrecosCombustiveis,
ANP_DF_Cidade_25_-_DF_4,Posto Shell 5,Shell,"Av. Principal, 2059",Bairro 7,Cidade 25,DF,75733-835,-15.283592166742086,-47.76686349014082,"5,65","4,15","4,93",N/A,2025-05-18,ANP,
ANP_DF_Cidade_25_-_DF_7,Posto Bandeira Branca 8,Bandeira Branca,"Av. Principal, 5086",Bairro 4,Cidade 25,DF,96468-176,-16.245911428556322,-47.89392276531757,"5,85","4,40","5,77",N/A,2025-05-18,ANP,
ANP_DF_Cidade_27_-_DF_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 348",Bairro 9,Cidade 27,DF,71600-228,-16.26605020991964,-47.836915748845676,"5,91","4,21","4,79",N/A,2025-05-18,ANP,
ANP_DF_Cidade_25_-_DF_9,Posto Ipiranga 10,Ipiranga,"Av. Principal, 1537",Bairro 4,Cidade 25,DF,50329-936,-15.282061997392589,-47.81824563269054,"5,38","4,88","4,54",N/A,2025-05-18,ANP,
ANP_DF_Cidade_25_-_DF_10,Posto Ale 11,Ale,"Av. Principal, 7343",Bairro 6,Cidade 25,DF,20601-532,-15.857909419426795,-47.754589928360865,"5,18","3,74","5,17",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_DF_Cidade_27_-_DF_1,Posto Raízen 2,Raízen,"Av. Principal, 6485",Bairro 9,Cidade 27,DF,56773-230,-15.926722499232058,-48.28373457656411,"5,29","3,53","5,49","3,10",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_DF_Cidade_PC_3_-_DF_9,Auto Posto Ipiranga Cidade PC 3 10,Ipiranga,"Rua Comercial, 6066",Bairro PC 1,Cidade PC 3,DF,88126-998,-15.90636284899294,-48.21691083163288,"6,02","4,88","4,92","4,22",2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
ANP_DF_Cidade_27_-_DF_11,Posto Ipiranga 12,Ipiranga,"Av. Principal, 3458",Bairro 3,Cidade 27,DF,33833-514,-15.351703698102593,-48.40551078250845,"5,80","4,52","5,93",N/A,2025-05-18,ANP,
ANP_TO_Cidade_1_-_TO_0,Posto Ipiranga 1,Ipiranga,"Av. Principal, 5553",Bairro 5,Cidade 1,TO,96206-670,-9.784005816357704,-48.62905655071095,"5,98","3,97","5,35",N/A,2025-05-18,ANP,
ANP_TO_Cidade_24_-_TO_1,Posto Bandeira Branca 2,Bandeira Branca,"Av. Principal, 2502",Bairro 6,Cidade 24,TO,52642-620,-9.756879170927302,-48.69614236469551,"5,32","4,42","4,86",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_1_-_TO_1,Posto Bandeira Branca 2,Bandeira Branca,"Av. Principal, 8906",Bairro 10,Cidade 1,TO,15870-532,-9.91377189281093,-48.52121730557267,"5,49","3,67","5,54","3,08",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_1_-_TO_2,Posto Ipiranga 3,Ipiranga,"Av. Principal, 2372",Bairro 1,Cidade 1,TO,75358-253,-9.973500473408944,-48.568366808402594,"5,28","3,50","5,28",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_1_-_TO_3,Posto Raízen 4,Raízen,"Av. Principal, 670",Bairro 9,Cidade 1,TO,39468-658,-10.669059625420887,-48.410311469401655,"5,13","3,94","4,79",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_13_-_TO_9,Posto Shell 10,Shell,"Av. Principal, 6982",Bairro 7,Cidade 13,TO,43241-443,-10.631556816331988,-48.46233566357285,"5,44","3,81","4,93",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_1_-_TO_4,Posto Raízen 5,Raízen,"Av. Principal, 4920",Bairro 7,Cidade 1,TO,33524-918,-9.914729584337199,-47.880516026898405,"5,95","4,25","5,14",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_12_-_TO_2,Posto Petrobras 3,Petrobras,"Av. Principal, 4512",Bairro 2,Cidade 12,TO,37888-618,-9.980088181946657,-47.85110965488198,"5,67","3,90","5,48","3,81",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_2_-_TO_0,Posto Raízen 1,Raízen,"Av. Principal, 3754",Bairro 1,Cidade 2,TO,24571-551,-9.804268233666933,-48.15911689183825,"5,19","4,03","4,74","4,34",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_TO_Cidade_PC_7_-_TO_6,Auto Posto Petrobras Cidade PC 7 7,Petrobras,"Rua Comercial, 6939",Bairro PC 8,Cidade PC 7,TO,71048-716,-9.872527180935775,-48.13319525440758,"5,78","4,93","5,49","4,34",2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
ANP_TO_Cidade_2_-_TO_1,Posto Bandeira Branca 2,Bandeira Branca,"Av. Principal, 7275",Bairro 6,Cidade 2,TO,49418-879,-10.37606048080351,-47.89179443485053,"5,14","3,78","4,70",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_18_-_TO_17,Posto Shell 18,Shell,"Av. Principal, 3714",Bairro 4,Cidade 18,TO,20745-669,-10.31206102312071,-47.829472881888805,"5,21","3,54","4,91",N/A,2025-05-18,ANP,
ANP_TO_Cidade_2_-_TO_2,Posto Shell 3,Shell,"Av. Principal, 3012",Bairro 1,Cidade 2,TO,53636-875,-9.925895889675262,-48.217539943492476,"5,46","4,70","4,80",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_3_-_TO_4,Posto Raízen 5,Raízen,"Av. Principal, 2051",Bairro 4,Cidade 3,TO,59869-379,-9.992554165138705,-48.20613159620938,"5,93","4,57","4,98",N/A,2025-05-18,ANP,
ANP_TO_Cidade_5_-_TO_4,Posto Shell 5,Shell,"Av. Principal, 110",Bairro 1,Cidade 5,TO,31380-592,-9.941577140582744,-48.28253480034681,"5,96","3,58","4,68",N/A,2025-05-18,ANP,
PC_TO_Cidade_PC_13_-_TO_3,Auto Posto Raízen Cidade PC 13 4,Raízen,"Rua Principal, 3825",Bairro PC 1,Cidade PC 13,TO,77660-617,-9.993297806980618,-48.27384573846213,"5,42","4,95","5,02","3,25",2025-05-18,PrecosCombustiveis,
ANP_TO_Cidade_2_-_TO_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 4964",Bairro 1,Cidade 2,TO,25806-383,-9.75579434156597,-48.18990449825687,"6,23","4,24","5,19",N/A,2025-05-18,ANP,
ANP_TO_Cidade_7_-_TO_4,Posto Raízen 5,Raízen,"Av. Principal, 2636",Bairro 7,Cidade 7,TO,18392-868,-9.75542832283535,-48.11371822020216,"5,28","3,71","5,33",N/A,2025-05-18,ANP,
ANP_TO_Cidade_2_-_TO_4,Posto Shell 5,Shell,"Av. Principal, 6508",Bairro 4,Cidade 2,TO,13448-877,-10.398051862980566,-48.77417507556048,"5,54","4,98","5,06",N/A,2025-05-18,ANP,
ANP_TO_Cidade_4_-_TO_8,Posto Petrobras 9,Petrobras,"Av. Principal, 6787",Bairro 10,Cidade 4,TO,29380-316,-10.39679041043971,-48.717711146725556,"5,01","4,41","5,73",N/A,2025-05-18,ANP,
ANP_TO_Cidade_2_-_TO_5,Posto Ipiranga 6,Ipiranga,"Av. Principal, 613",Bairro 9,Cidade 2,TO,64039-732,-10.038559805157174,-48.57217869081765,"5,84","3,89","5,62",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_TO_Cidade_PC_17_-_TO_2,Auto Posto Petrobras Cidade PC 17 3,Petrobras,"Rua Comercial, 523",Bairro PC 1,Cidade PC 17,TO,15669-563,-10.078929029241918,-48.520891705354586,"6,23","5,04","5,17",N/A,2025-05-18,PrecosCombustiveis,
ANP_TO_Cidade_2_-_TO_6,Posto Bandeira Branca 7,Bandeira Branca,"Av. Principal, 1340",Bairro 9,Cidade 2,TO,66636-527,-9.799379129601121,-48.06913122535822,"5,89","4,77","5,66",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_6_-_TO_14,Posto Raízen 15,Raízen,"Av. Principal, 2073",Bairro 8,Cidade 6,TO,85728-988,-9.717997738310153,-48.00209486340443,"6,38","3,64","4,51",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_10_-_TO_6,Posto Shell 7,Shell,"Av. Principal, 7675",Bairro 6,Cidade 10,TO,90504-355,-9.728530111357001,-48.05329334391034,"6,36","4,87","5,83",N/A,2025-05-18,ANP,
ANP_TO_Cidade_2_-_TO_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 7405",Bairro 6,Cidade 2,TO,48220-392,-10.504736702579795,-48.785654552113336,"5,26","4,89","4,70",N/A,2025-05-18,ANP,
ANP_TO_Cidade_6_-_TO_4,Posto Shell 5,Shell,"Av. Principal, 6826",Bairro 10,Cidade 6,TO,36376-100,-10.508038709545675,-48.70711031127986,"5,64","4,27","4,94",N/A,2025-05-18,ANP,
ANP_TO_Cidade_8_-_TO_0,Posto Petrobras 1,Petrobras,"Av. Principal, 2783",Bairro 6,Cidade 8,TO,34766-267,-10.594413197912267,-48.72526655541936,"5,21","4,85","5,84",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_2_-_TO_8,Posto Petrobras 9,Petrobras,"Av. Principal, 5408",Bairro 8,Cidade 2,TO,39658-619,-10.237932779661673,-48.20518954044344,"6,14","4,04","5,18","3,48",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_TO_Cidade_PC_7_-_TO_0,Auto Posto Ipiranga Cidade PC 7 1,Ipiranga,"Rua Comercial, 430",Bairro PC 1,Cidade PC 7,TO,36845-222,-10.236043413247618,-48.29153895720787,"6,19","3,90","5,88",N/A,2025-05-18,PrecosCombustiveis,
ANP_TO_Cidade_2_-_TO_9,Posto Ipiranga 10,Ipiranga,"Av. Principal, 5008",Bairro 10,Cidade 2,TO,90363-402,-10.079984343500852,-48.10977385939594,"6,42","4,61","5,16",N/A,2025-05-18,ANP,
ANP_TO_Cidade_24_-_TO_10,Posto Ale 11,Ale,"Av. Principal, 340",Bairro 7,Cidade 24,TO,73719-431,-10.026328022574102,-48.14974802836798,"5,01","4,06","4,94","3,87",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_2_-_TO_10,Posto Bandeira Branca 11,Bandeira Branca,"Av. Principal, 9898",Bairro 8,Cidade 2,TO,29470-145,-10.308070946940218,-48.49007175694826,"5,81","4,23","4,70","3,65",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_4_-_TO_0,Posto Raízen 1,Raízen,"Av. Principal, 1151",Bairro 10,Cidade 4,TO,25761-345,-10.322449384971007,-48.405917548791486,"5,20","4,93","5,87",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_12_-_TO_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 6608",Bairro 6,Cidade 12,TO,48977-574,-10.391126883138508,-48.43856975818164,"5,21","4,77","5,76",N/A,2025-05-18,ANP,
ANP_TO_Cidade_3_-_TO_0,Posto Raízen 1,Raízen,"Av. Principal, 6880",Bairro 2,Cidade 3,TO,69675-236,-10.041899711569041,-48.066960276341376,"5,10","4,37","5,00",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_TO_Cidade_PC_9_-_TO_7,Auto Posto Ipiranga Cidade PC 9 8,Ipiranga,"Rua Principal, 9388",Bairro PC 9,Cidade PC 9,TO,22668-939,-10.094086280779855,-48.03365201420725,"5,92","4,25","5,82",N/A,2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
ANP_TO_Cidade_3_-_TO_1,Posto Shell 2,Shell,"Av. Principal, 9142",Bairro 1,Cidade 3,TO,14374-584,-10.233647966937228,-48.734567560490774,"5,62","4,96","5,08",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_5_-_TO_6,Posto Ale 7,Ale,"Av. Principal, 5894",Bairro 3,Cidade 5,TO,72783-764,-10.290799695224582,-48.76953155497634,"5,26","4,47","5,01",N/A,2025-05-18,ANP,
ANP_TO_Cidade_3_-_TO_2,Posto Raízen 3,Raízen,"Av. Principal, 2534",Bairro 5,Cidade 3,TO,85851-911,-10.235729976866548,-47.87339448503593,"5,35","4,18","5,30",N/A,2025-05-18,ANP,
ANP_TO_Cidade_4_-_TO_16,Posto Bandeira Branca 17,Bandeira Branca,"Av. Principal, 8080",Bairro 10,Cidade 4,TO,22848-204,-10.299365380749204,-47.80835089940408,"5,37","4,09","5,86",N/A,2025-05-18,ANP,
ANP_TO_Cidade_3_-_TO_3,Posto Shell 4,Shell,"Av. Principal, 687",Bairro 3,Cidade 3,TO,23688-416,-10.245745289677474,-47.935261992064916,"6,13","4,37","4,62","4,04",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_18_-_TO_6,Posto Petrobras 7,Petrobras,"Av. Principal, 8344",Bairro 1,Cidade 18,TO,47336-755,-10.22844939068602,-47.99425874312825,"5,76","4,19","4,60",N/A,2025-05-18,ANP,
ANP_TO_Cidade_4_-_TO_1,Posto Ale 2,Ale,"Av. Principal, 3797",Bairro 3,Cidade 4,TO,45828-889,-10.08087337417897,-48.284783511067346,"5,32","4,38","5,33",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_TO_Cidade_PC_16_-_TO_10,Auto Posto Bandeira Branca Cidade PC 16 11,Bandeira Branca,"Rua Secundária, 2671",Bairro PC 1,Cidade PC 16,TO,65937-579,-10.059808474606351,-48.234352976910316,"5,81","3,95","4,74","4,31",2025-05-18,PrecosCombustiveis,
PC_TO_Cidade_PC_19_-_TO_5,Auto Posto Ipiranga Cidade PC 19 6,Ipiranga,"Rua Secundária, 5968",Bairro PC 1,Cidade PC 19,TO,38297-176,-10.00437283342987,-48.25507072656357,"5,26","4,04","5,04","4,26",2025-05-18,PrecosCombustiveis,
ANP_TO_Cidade_4_-_TO_2,Posto Petrobras 3,Petrobras,"Av. Principal, 9007",Bairro 8,Cidade 4,TO,77591-852,-10.186973770754754,-48.644796499380156,"6,43","4,56","5,62","3,29",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_9_-_TO_5,Posto Ipiranga 6,Ipiranga,"Av. Principal, 519",Bairro 3,Cidade 9,TO,96376-875,-10.108551408450362,-48.61195592617218,"5,91","3,82","6,00",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_4_-_TO_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 5990",Bairro 9,Cidade 4,TO,21357-212,-9.776287647106589,-47.890965255635784,"6,38","4,12","4,63",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_16_-_TO_7,Posto Petrobras 8,Petrobras,"Av. Principal, 2108",Bairro 9,Cidade 16,TO,80459-672,-9.703255948599063,-47.856582350661064,"5,95","4,18","5,06",N/A,2025-05-18,ANP,['ANP']
ANP_TO_Cidade_4_-_TO_4,Posto Ipiranga 5,Ipiranga,"Av. Principal, 2423",Bairro 10,Cidade 4,TO,41833-896,-10.332715999550413,-48.38593223182522,"5,16","3,76","4,93",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_TO_Cidade_PC_16_-_TO_0,Auto Posto Ipiranga Cidade PC 16 1,Ipiranga,"Rua Secundária, 1145",Bairro PC 8,Cidade PC 16,TO,91434-616,-10.309346665287782,-48.326679713684996,"5,98","4,62","4,71","3,69",2025-05-18,PrecosCombustiveis,
ANP_TO_Cidade_4_-_TO_5,Posto Bandeira Branca 6,Bandeira Branca,"Av. Principal, 1797",Bairro 6,Cidade 4,TO,67046-326,-10.3154755532997,-47.9380516083518,"6,38","4,32","5,72",N/A,2025-05-18,ANP,['ANP']
PC_TO_Cidade_PC_10_-_TO_0,Auto Posto Ipiranga Cidade PC 10 1,Ipiranga,"Rua Secundária, 4688",Bairro PC 10,Cidade PC 10,TO,91236-332,-10.369297897747526,-47.99731650748022,"5,58","4,58","5,71","3,33",2025-05-18,PrecosCombustiveis,
PC_TO_Cidade_PC_17_-_TO_8,Auto Posto Petrobras Cidade PC 17 9,Petrobras,"Rua Principal, 3980",Bairro PC 2,Cidade PC 17,TO,56027-810,-10.397539748030393,-47.91163270991653,"5,46","4,79","4,95","3,32",2025-05-18,PrecosCombustiveis,
ANP_TO_Cidade_4_-_TO_6,Posto Petrobras 7,Petrobras,"Av. Principal, 6985",Bairro 5,Cidade 4,TO,14491-596,-10.286783977976908,-48.54469808255716,"5,35","4,61","5,26","4,48",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_18_-_TO_7,Posto Petrobras 8,Petrobras,"Av. Principal, 537",Bairro 6,Cidade 18,TO,33505-817,-10.207918535359418,-48.55771862262724,"5,49","4,35","5,83",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_4_-_TO_7,Posto Shell 8,Shell,"Av. Principal, 2337",Bairro 5,Cidade 4,TO,22445-150,-10.240574667902438,-48.309257606790965,"5,88","4,16","5,13",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_7_-_TO_2,Posto Ale 3,Ale,"Av. Principal, 4518",Bairro 2,Cidade 7,TO,91662-192,-10.244424960001774,-48.3631116244774,"6,47","4,89","5,56","4,20",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_TO_Cidade_4_-_TO_9,Posto Petrobras 10,Petrobras,"Av. Principal, 9361",Bairro 8,Cidade 4,TO,39125-873,-10.342769863708984,-48.00513126276622,"6,42","3,82","5,87",N/A,2025-05-18,ANP,
ANP_TO_Cidade_8_-_TO_4,Posto Ale 5,Ale,"Av. Principal, 1106",Bairro 2,Cidade 8,TO,13748-698,-10.379988409934304,-48.06756762090903,"5,67","3,86","5,99",N/A,2025-05-18,ANP,
