id,nome,bandeira,endereco,bairro,cidade,estado,cep,latitude,longitude,preco_gasolina,preco_alcool,preco_diesel,preco_gnv,data_coleta,fonte
ANP_AM_Cidade_2_-_AM_16,Posto Ipiranga 17,Ipiranga,"Av. Principal, 8389",Bairro 8,Cidade 2,AM,93639-690,-3.696369894156551,-66.2220810250675,"5,41","4,70","4,70",N/A,2025-05-18,ANP
ANP_AM_Cidade_2_-_AM_17,Posto Ipiranga 18,Ipiranga,"Av. Principal, 4141",Bairro 4,Cidade 2,AM,57896-776,-3.7139274628104535,-65.91074065084032,"6,28","4,19","5,91",N/A,2025-05-18,ANP
ANP_AM_Cidade_2_-_AM_18,Posto Bandeira Branca 19,Bandeira Branca,"Av. Principal, 1867",Bairro 3,Cidade 2,AM,71721-349,-3.2978884279298475,-66.08523676943413,"5,41","3,74","4,63",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_0,Posto Raízen 1,Raízen,"Av. Principal, 5279",Bairro 2,Cidade 3,AM,39266-155,-3.8912172598915076,-65.71208335036043,"6,49","3,95","4,89",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_1,Posto Shell 2,Shell,"Av. Principal, 4375",Bairro 8,Cidade 3,AM,56913-505,-3.651045214813205,-65.65089198310542,"5,04","3,72","4,67",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_2,Posto Ale 3,Ale,"Av. Principal, 3076",Bairro 8,Cidade 3,AM,38240-868,-3.578917879521872,-65.65498601302058,"6,05","3,87","6,00",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_3,Posto Petrobras 4,Petrobras,"Av. Principal, 1979",Bairro 7,Cidade 3,AM,36158-378,-3.3443994909778185,-65.3819955817148,"5,02","3,79","4,73",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_4,Posto Ipiranga 5,Ipiranga,"Av. Principal, 2634",Bairro 8,Cidade 3,AM,20586-800,-3.7024377001112883,-65.38683982210277,"5,24","4,51","5,09",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_5,Posto Ale 6,Ale,"Av. Principal, 7689",Bairro 5,Cidade 3,AM,79896-954,-3.5910929169523786,-65.82685166950519,"5,51","3,52","5,70",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_6,Posto Bandeira Branca 7,Bandeira Branca,"Av. Principal, 8576",Bairro 10,Cidade 3,AM,83749-740,-3.7329825942048807,-66.18718002663218,"5,18","4,91","5,89",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 8994",Bairro 7,Cidade 3,AM,49027-481,-3.77762837081937,-65.97405643979333,"5,25","4,77","5,29",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_8,Posto Petrobras 9,Petrobras,"Av. Principal, 2975",Bairro 1,Cidade 3,AM,98850-298,-3.3214896809680567,-66.18597811557534,"5,00","4,19","5,76",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_9,Posto Ale 10,Ale,"Av. Principal, 9252",Bairro 5,Cidade 3,AM,92004-810,-3.0228929926046435,-65.37797514799901,"6,17","4,78","5,30",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_10,Posto Shell 11,Shell,"Av. Principal, 4628",Bairro 5,Cidade 3,AM,83421-962,-3.0781353964415787,-65.42251613851163,"5,07","4,18","4,78",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_11,Posto Shell 12,Shell,"Av. Principal, 361",Bairro 1,Cidade 3,AM,21144-154,-3.9100491313005312,-65.58533973111197,"6,41","3,98","5,50",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_12,Posto Bandeira Branca 13,Bandeira Branca,"Av. Principal, 1151",Bairro 2,Cidade 3,AM,97812-888,-3.715801593138091,-65.84263568889759,"6,44","4,01","4,72",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_13,Posto Ale 14,Ale,"Av. Principal, 6625",Bairro 5,Cidade 3,AM,54513-883,-3.1608494338356774,-66.21012796463367,"5,75","4,63","5,00",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_14,Posto Bandeira Branca 15,Bandeira Branca,"Av. Principal, 8889",Bairro 1,Cidade 3,AM,44555-692,-3.5991314364360747,-65.89252738579592,"5,20","4,08","4,50",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_15,Posto Ale 16,Ale,"Av. Principal, 9471",Bairro 3,Cidade 3,AM,91147-993,-3.836948466832221,-65.80387418407733,"6,19","4,16","5,44",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_16,Posto Ipiranga 17,Ipiranga,"Av. Principal, 6726",Bairro 4,Cidade 3,AM,14791-501,-3.3717327841153426,-66.32291888475477,"6,18","4,25","4,64",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_17,Posto Raízen 18,Raízen,"Av. Principal, 9558",Bairro 1,Cidade 3,AM,19134-219,-2.933505818688402,-66.24760940104544,"6,37","4,76","4,71",N/A,2025-05-18,ANP
ANP_AM_Cidade_3_-_AM_18,Posto Ipiranga 19,Ipiranga,"Av. Principal, 2436",Bairro 10,Cidade 3,AM,67369-653,-3.762847038178371,-66.04637254166028,"5,49","3,81","5,17",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_0,Posto Shell 1,Shell,"Av. Principal, 7800",Bairro 8,Cidade 4,AM,11695-169,-3.605266468076844,-66.10460246257566,"5,28","3,68","5,86",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_1,Posto Ale 2,Ale,"Av. Principal, 9219",Bairro 8,Cidade 4,AM,77871-355,-3.7739570817758925,-65.5488324944468,"5,91","3,60","5,19",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_2,Posto Raízen 3,Raízen,"Av. Principal, 8385",Bairro 4,Cidade 4,AM,46597-910,-3.6524176726895767,-65.80537037257837,"5,20","3,73","5,94",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_3,Posto Ale 4,Ale,"Av. Principal, 3125",Bairro 9,Cidade 4,AM,18662-231,-3.7178651598706267,-65.9771372824641,"6,32","4,20","4,80",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_4,Posto Shell 5,Shell,"Av. Principal, 3160",Bairro 2,Cidade 4,AM,72434-647,-3.105107852839784,-65.49730201864254,"6,48","3,58","6,00",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_5,Posto Shell 6,Shell,"Av. Principal, 6666",Bairro 1,Cidade 4,AM,67341-545,-3.310409141636493,-66.11707327537815,"6,22","4,06","5,26",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_6,Posto Shell 7,Shell,"Av. Principal, 752",Bairro 10,Cidade 4,AM,52164-487,-3.276508226347236,-66.1795031738434,"5,36","3,82","4,84",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_7,Posto Ale 8,Ale,"Av. Principal, 6302",Bairro 6,Cidade 4,AM,70094-781,-3.3065689707936112,-65.36361813144087,"6,37","4,36","4,76",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_8,Posto Bandeira Branca 9,Bandeira Branca,"Av. Principal, 296",Bairro 6,Cidade 4,AM,24528-389,-3.5390894363697725,-66.18804619098411,"5,05","4,32","5,41",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_9,Posto Shell 10,Shell,"Av. Principal, 4438",Bairro 1,Cidade 4,AM,74839-945,-3.4968620501162864,-65.72154020782756,"6,11","4,61","4,56",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_10,Posto Bandeira Branca 11,Bandeira Branca,"Av. Principal, 4466",Bairro 7,Cidade 4,AM,39798-697,-3.0031625821539647,-65.44319818496291,"5,87","4,40","5,49",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_11,Posto Ale 12,Ale,"Av. Principal, 8854",Bairro 4,Cidade 4,AM,41213-725,-3.4603562429030603,-65.3632039498227,"5,13","4,19","4,84",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_12,Posto Petrobras 13,Petrobras,"Av. Principal, 1049",Bairro 1,Cidade 4,AM,64318-106,-3.0018219398131745,-66.03557504410196,"5,48","4,94","4,92",N/A,2025-05-18,ANP
ANP_AM_Cidade_4_-_AM_13,Posto Ale 14,Ale,"Av. Principal, 4737",Bairro 2,Cidade 4,AM,61001-409,-3.698909572572785,-66.0355014468047,"5,05","4,77","4,65",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_0,Posto Raízen 1,Raízen,"Av. Principal, 672",Bairro 7,Cidade 5,AM,86282-509,-3.842515495459215,-65.42147641219019,"5,81","3,76","5,36",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_1,Posto Bandeira Branca 2,Bandeira Branca,"Av. Principal, 2293",Bairro 9,Cidade 5,AM,95526-772,-3.550788974899726,-66.3054283415963,"6,38","3,71","4,54",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_2,Posto Bandeira Branca 3,Bandeira Branca,"Av. Principal, 9653",Bairro 2,Cidade 5,AM,17199-380,-3.5804222545656494,-65.90555694972706,"5,03","3,52","4,87",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_3,Posto Petrobras 4,Petrobras,"Av. Principal, 202",Bairro 7,Cidade 5,AM,48156-776,-3.288780008903789,-66.02968369478799,"6,29","4,93","5,58",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 8875",Bairro 5,Cidade 5,AM,45796-226,-3.1609392266318252,-66.14840622495777,"6,07","4,11","4,54",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_5,Posto Raízen 6,Raízen,"Av. Principal, 4204",Bairro 4,Cidade 5,AM,83153-262,-3.9049478511767504,-65.64555226540055,"5,18","4,27","4,93",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_6,Posto Ale 7,Ale,"Av. Principal, 7141",Bairro 6,Cidade 5,AM,17633-231,-3.145654871193624,-65.3951474485985,"5,07","4,25","5,84",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_7,Posto Ale 8,Ale,"Av. Principal, 9553",Bairro 3,Cidade 5,AM,35441-210,-3.0579048933990434,-65.41816385511765,"5,19","3,90","4,59",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_8,Posto Raízen 9,Raízen,"Av. Principal, 1166",Bairro 8,Cidade 5,AM,86917-945,-3.3141787636900166,-65.60867551266142,"5,38","4,97","5,64",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_9,Posto Shell 10,Shell,"Av. Principal, 9518",Bairro 8,Cidade 5,AM,72021-236,-3.41144115040337,-65.70749628447282,"6,20","4,66","5,20",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_10,Posto Bandeira Branca 11,Bandeira Branca,"Av. Principal, 9671",Bairro 10,Cidade 5,AM,54594-484,-3.0910141332592707,-65.62749849874294,"5,01","3,95","5,72",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_11,Posto Raízen 12,Raízen,"Av. Principal, 7414",Bairro 8,Cidade 5,AM,85532-315,-3.4079070827759947,-65.5581207113832,"5,37","3,90","5,94",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_12,Posto Ipiranga 13,Ipiranga,"Av. Principal, 3964",Bairro 3,Cidade 5,AM,80121-518,-2.9350774805536264,-65.94044427118745,"5,83","3,89","5,18",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_13,Posto Bandeira Branca 14,Bandeira Branca,"Av. Principal, 8769",Bairro 8,Cidade 5,AM,22846-679,-3.5026619572557856,-65.97622044250122,"6,16","4,70","5,80",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_14,Posto Raízen 15,Raízen,"Av. Principal, 9027",Bairro 6,Cidade 5,AM,37696-891,-3.898459150871248,-66.03787082199126,"6,12","4,44","5,80",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_15,Posto Bandeira Branca 16,Bandeira Branca,"Av. Principal, 427",Bairro 1,Cidade 5,AM,42953-229,-3.769898248059843,-65.87650828058158,"5,39","3,62","5,00",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_16,Posto Shell 17,Shell,"Av. Principal, 4742",Bairro 1,Cidade 5,AM,16448-593,-3.878893190664499,-66.10314188374811,"6,10","4,89","4,65",N/A,2025-05-18,ANP
ANP_AM_Cidade_5_-_AM_17,Posto Ipiranga 18,Ipiranga,"Av. Principal, 4089",Bairro 8,Cidade 5,AM,32457-453,-3.1322130922618525,-65.90211040734131,"5,11","3,87","4,92",N/A,2025-05-18,ANP
ANP_AM_Cidade_6_-_AM_0,Posto Petrobras 1,Petrobras,"Av. Principal, 5237",Bairro 4,Cidade 6,AM,56364-897,-3.782558535251216,-66.2276137011797,"5,50","3,69","5,27",N/A,2025-05-18,ANP
ANP_AM_Cidade_6_-_AM_1,Posto Ipiranga 2,Ipiranga,"Av. Principal, 8965",Bairro 5,Cidade 6,AM,86972-119,-3.7014836908925863,-65.52349788310819,"6,36","3,71","4,51",N/A,2025-05-18,ANP
ANP_AM_Cidade_6_-_AM_2,Posto Raízen 3,Raízen,"Av. Principal, 9193",Bairro 10,Cidade 6,AM,23891-442,-3.8438132589983582,-65.70179724788096,"6,21","4,44","4,72",N/A,2025-05-18,ANP
ANP_AM_Cidade_6_-_AM_3,Posto Ipiranga 4,Ipiranga,"Av. Principal, 892",Bairro 7,Cidade 6,AM,54539-727,-3.843263852685333,-65.89302727752067,"5,04","4,04","5,36",N/A,2025-05-18,ANP
ANP_AM_Cidade_6_-_AM_4,Posto Shell 5,Shell,"Av. Principal, 8351",Bairro 10,Cidade 6,AM,15458-804,-3.6049355424001535,-66.33674830487907,"5,22","4,90","5,04",N/A,2025-05-18,ANP
ANP_AM_Cidade_7_-_AM_0,Posto Petrobras 1,Petrobras,"Av. Principal, 2155",Bairro 4,Cidade 7,AM,13189-405,-3.8443569775898436,-65.9744000522255,"5,06","4,30","5,91",N/A,2025-05-18,ANP
ANP_AM_Cidade_7_-_AM_1,Posto Raízen 2,Raízen,"Av. Principal, 5123",Bairro 10,Cidade 7,AM,58886-565,-3.6168471673760645,-66.35489809274563,"5,09","4,06","4,91",N/A,2025-05-18,ANP
ANP_AM_Cidade_7_-_AM_2,Posto Ale 3,Ale,"Av. Principal, 8781",Bairro 10,Cidade 7,AM,38602-661,-3.6659540786575624,-66.0913718570151,"5,06","4,03","4,97",N/A,2025-05-18,ANP
ANP_AM_Cidade_7_-_AM_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 9637",Bairro 5,Cidade 7,AM,27572-708,-3.2477094306701604,-65.57134491391747,"5,78","4,05","5,55",N/A,2025-05-18,ANP
ANP_AM_Cidade_7_-_AM_4,Posto Raízen 5,Raízen,"Av. Principal, 6370",Bairro 10,Cidade 7,AM,50287-348,-3.1409898691503497,-66.32996983248522,"6,33","3,85","5,20",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_0,Posto Ale 1,Ale,"Av. Principal, 6720",Bairro 5,Cidade 8,AM,85689-377,-3.14049615783544,-65.48001926443169,"6,05","3,75","5,23",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_1,Posto Bandeira Branca 2,Bandeira Branca,"Av. Principal, 3382",Bairro 4,Cidade 8,AM,12608-528,-2.9277719864480893,-65.43220503868521,"6,34","4,42","5,49",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_2,Posto Ale 3,Ale,"Av. Principal, 3979",Bairro 6,Cidade 8,AM,61665-908,-2.920800729759238,-66.03716597539801,"5,13","4,86","5,66",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_3,Posto Petrobras 4,Petrobras,"Av. Principal, 9776",Bairro 10,Cidade 8,AM,73249-668,-3.3195703228338385,-66.1522136614275,"5,38","4,59","5,13",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_4,Posto Ale 5,Ale,"Av. Principal, 185",Bairro 4,Cidade 8,AM,46629-395,-3.010160312231263,-65.59724454287438,"6,19","4,85","5,27",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_5,Posto Raízen 6,Raízen,"Av. Principal, 8098",Bairro 4,Cidade 8,AM,44599-546,-3.6407121042853134,-65.45118454306188,"5,27","3,60","5,09",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_6,Posto Bandeira Branca 7,Bandeira Branca,"Av. Principal, 7004",Bairro 2,Cidade 8,AM,81268-695,-3.4392136782484055,-66.3191564590476,"5,06","4,32","5,12",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_7,Posto Bandeira Branca 8,Bandeira Branca,"Av. Principal, 7982",Bairro 3,Cidade 8,AM,39053-888,-3.4448906388535954,-65.7622930429659,"6,45","4,25","5,73",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_8,Posto Bandeira Branca 9,Bandeira Branca,"Av. Principal, 4222",Bairro 5,Cidade 8,AM,55693-885,-3.095034966568262,-65.86132528403468,"5,51","3,93","5,26",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_9,Posto Raízen 10,Raízen,"Av. Principal, 8650",Bairro 8,Cidade 8,AM,96949-386,-3.660410638635556,-65.82147356042815,"5,46","3,64","5,94",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_10,Posto Shell 11,Shell,"Av. Principal, 7849",Bairro 2,Cidade 8,AM,79909-379,-3.8910626342188817,-65.46782801396948,"5,49","4,79","5,08",N/A,2025-05-18,ANP
ANP_AM_Cidade_8_-_AM_11,Posto Raízen 12,Raízen,"Av. Principal, 4263",Bairro 5,Cidade 8,AM,18661-726,-3.4631513607754814,-65.43799735289093,"5,97","3,78","4,56",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_0,Posto Bandeira Branca 1,Bandeira Branca,"Av. Principal, 7644",Bairro 7,Cidade 9,AM,78156-921,-3.8375083095132485,-66.1761415577865,"5,66","4,56","5,93",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_1,Posto Ale 2,Ale,"Av. Principal, 881",Bairro 5,Cidade 9,AM,83602-588,-3.89349368912198,-65.76962310143594,"6,24","4,50","5,67",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_2,Posto Ipiranga 3,Ipiranga,"Av. Principal, 3296",Bairro 9,Cidade 9,AM,51638-638,-3.2923019437005476,-65.68999883380646,"5,93","3,74","4,77",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_3,Posto Raízen 4,Raízen,"Av. Principal, 7613",Bairro 3,Cidade 9,AM,13739-294,-3.7569771647733274,-66.13164962981958,"5,59","3,87","5,87",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_4,Posto Shell 5,Shell,"Av. Principal, 1814",Bairro 3,Cidade 9,AM,11616-843,-3.571294692662495,-65.84437449041388,"5,86","4,38","5,70",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_5,Posto Bandeira Branca 6,Bandeira Branca,"Av. Principal, 9714",Bairro 3,Cidade 9,AM,69097-385,-3.6341929019192136,-66.31424898135218,"6,41","4,99","5,19",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_6,Posto Petrobras 7,Petrobras,"Av. Principal, 4909",Bairro 9,Cidade 9,AM,23515-502,-3.8525289176183484,-65.89505580547059,"6,31","3,70","5,84",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_7,Posto Bandeira Branca 8,Bandeira Branca,"Av. Principal, 1794",Bairro 9,Cidade 9,AM,65265-856,-3.4441101692634146,-65.82245687180533,"5,87","4,61","5,29",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_8,Posto Bandeira Branca 9,Bandeira Branca,"Av. Principal, 3399",Bairro 8,Cidade 9,AM,27526-932,-3.2141242836037724,-65.40255319379789,"5,17","4,73","5,00",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_9,Posto Raízen 10,Raízen,"Av. Principal, 5132",Bairro 1,Cidade 9,AM,80123-608,-3.841176460850402,-66.17100780769763,"5,73","4,57","4,70",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_10,Posto Ipiranga 11,Ipiranga,"Av. Principal, 8350",Bairro 1,Cidade 9,AM,78674-902,-3.135144268360687,-66.10438633913762,"6,20","3,81","4,62",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_11,Posto Ipiranga 12,Ipiranga,"Av. Principal, 8555",Bairro 3,Cidade 9,AM,59741-542,-3.1561577168080848,-65.6273165245284,"5,63","4,17","5,25",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_12,Posto Ale 13,Ale,"Av. Principal, 1699",Bairro 6,Cidade 9,AM,63134-633,-3.4888818691282317,-65.7270789811309,"5,90","4,94","5,18",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_13,Posto Bandeira Branca 14,Bandeira Branca,"Av. Principal, 3159",Bairro 5,Cidade 9,AM,92522-884,-3.4050104340114653,-66.10308152119705,"5,02","3,73","5,18",N/A,2025-05-18,ANP
ANP_AM_Cidade_9_-_AM_14,Posto Ipiranga 15,Ipiranga,"Av. Principal, 670",Bairro 4,Cidade 9,AM,95807-496,-3.049346537970637,-65.35859823157824,"6,24","4,33","5,15",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_0,Posto Ale 1,Ale,"Av. Principal, 6899",Bairro 9,Cidade 10,AM,15954-240,-3.039502552283772,-66.19834435739256,"6,23","3,76","5,26",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_1,Posto Shell 2,Shell,"Av. Principal, 810",Bairro 5,Cidade 10,AM,81064-542,-3.9075442055910825,-65.85417695469083,"5,68","3,64","5,18",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_2,Posto Bandeira Branca 3,Bandeira Branca,"Av. Principal, 3852",Bairro 10,Cidade 10,AM,69698-155,-3.2330727563684487,-66.27289682598388,"5,69","4,17","5,89",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_3,Posto Petrobras 4,Petrobras,"Av. Principal, 3929",Bairro 4,Cidade 10,AM,16841-740,-3.6215296500210563,-65.8733317844854,"5,12","4,97","5,32",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_4,Posto Ale 5,Ale,"Av. Principal, 434",Bairro 8,Cidade 10,AM,46716-492,-3.773635251408875,-66.16529961984207,"6,18","4,20","4,71",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_5,Posto Shell 6,Shell,"Av. Principal, 8491",Bairro 5,Cidade 10,AM,51987-745,-3.5928573069130825,-66.32911809042078,"5,46","4,00","4,98",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_6,Posto Ipiranga 7,Ipiranga,"Av. Principal, 8036",Bairro 8,Cidade 10,AM,17617-101,-3.2253157725251187,-65.5310323289313,"5,56","4,91","5,73",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 5219",Bairro 4,Cidade 10,AM,24807-674,-3.248600412670171,-66.03177976422297,"6,48","4,86","4,77",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_8,Posto Raízen 9,Raízen,"Av. Principal, 8871",Bairro 2,Cidade 10,AM,80418-170,-2.9446264018028145,-65.45421376280805,"6,47","4,39","5,37",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_9,Posto Bandeira Branca 10,Bandeira Branca,"Av. Principal, 8317",Bairro 5,Cidade 10,AM,60871-820,-3.6912820198984932,-65.7373629851026,"5,12","3,90","4,53",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_10,Posto Ipiranga 11,Ipiranga,"Av. Principal, 6179",Bairro 4,Cidade 10,AM,91707-370,-3.3177846943564773,-65.9142627898766,"5,12","4,02","5,65",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_11,Posto Petrobras 12,Petrobras,"Av. Principal, 6227",Bairro 5,Cidade 10,AM,25071-109,-3.5144391464752642,-66.2011917249698,"6,47","3,54","5,52",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_12,Posto Shell 13,Shell,"Av. Principal, 7441",Bairro 3,Cidade 10,AM,24941-972,-3.5456652058277744,-65.83448694881277,"5,53","5,00","5,46",N/A,2025-05-18,ANP
ANP_AM_Cidade_10_-_AM_13,Posto Ale 14,Ale,"Av. Principal, 5263",Bairro 8,Cidade 10,AM,28169-647,-3.5867000774357356,-65.89105853833242,"5,97","4,45","5,22",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_0,Posto Raízen 1,Raízen,"Av. Principal, 2011",Bairro 8,Cidade 11,AM,98340-805,-3.5626365584530904,-65.82610662785353,"5,84","4,93","5,20",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_1,Posto Ipiranga 2,Ipiranga,"Av. Principal, 5359",Bairro 10,Cidade 11,AM,65845-952,-3.0017465253412166,-66.32219457903614,"5,32","4,28","5,03",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_2,Posto Petrobras 3,Petrobras,"Av. Principal, 7242",Bairro 10,Cidade 11,AM,28033-342,-3.575065753051068,-65.9916125888726,"6,35","4,25","5,81",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_3,Posto Ale 4,Ale,"Av. Principal, 4245",Bairro 8,Cidade 11,AM,61321-227,-3.911953853724852,-65.88115860525893,"5,75","3,91","5,60",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_4,Posto Petrobras 5,Petrobras,"Av. Principal, 4596",Bairro 4,Cidade 11,AM,34667-226,-3.173525082716206,-65.41577112448235,"6,11","4,81","5,96",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_5,Posto Bandeira Branca 6,Bandeira Branca,"Av. Principal, 1620",Bairro 2,Cidade 11,AM,82664-413,-3.602193367131158,-66.34448925285855,"5,85","3,53","4,72",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_6,Posto Bandeira Branca 7,Bandeira Branca,"Av. Principal, 5474",Bairro 4,Cidade 11,AM,34890-595,-3.516615045825607,-66.32083291161558,"5,43","4,71","5,49",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 1532",Bairro 8,Cidade 11,AM,42415-660,-2.925376533244017,-65.83066359332108,"6,05","4,39","5,32",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_8,Posto Raízen 9,Raízen,"Av. Principal, 5158",Bairro 7,Cidade 11,AM,11139-472,-3.8199452306663786,-65.68283416144494,"6,16","4,80","5,23",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_9,Posto Raízen 10,Raízen,"Av. Principal, 100",Bairro 8,Cidade 11,AM,45406-407,-3.9023847469707875,-65.91741308139531,"5,60","3,81","4,71",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_10,Posto Ipiranga 11,Ipiranga,"Av. Principal, 3057",Bairro 2,Cidade 11,AM,73941-337,-3.8522384803780234,-66.20610536299587,"6,02","4,56","4,96",N/A,2025-05-18,ANP
ANP_AM_Cidade_11_-_AM_11,Posto Petrobras 12,Petrobras,"Av. Principal, 829",Bairro 8,Cidade 11,AM,13695-710,-3.60199302340747,-65.481483458107,"5,66","3,91","5,23",N/A,2025-05-18,ANP
